date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:34:18	36060/36060	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:12:19%20GMT	http://www.w3schools.com/html/html_computercode_elements.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/html_computercode_elements.html	(from http://www.w3schools.com/html/default.asp)
08:34:19	32760/32760	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2006:26:09%20GMT	http://www.w3schools.com/html/html_comments.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/html_comments.html	(from http://www.w3schools.com/html/default.asp)
08:34:19	37979/37979	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2008:07:18%20GMT	http://www.w3schools.com/html/html_colors.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/html_colors.html	(from http://www.w3schools.com/html/default.asp)
08:34:19	40809/40809	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:40:51%20GMT	http://www.w3schools.com/html/html_css.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/html_css.html	(from http://www.w3schools.com/html/default.asp)
08:34:19	38635/38635	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:19:38%20GMT	http://www.w3schools.com/html/html_links.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/html_links.html	(from http://www.w3schools.com/html/default.asp)
08:34:19	42054/42054	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:02:10%20GMT	http://www.w3schools.com/html/html_images.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/html_images.html	(from http://www.w3schools.com/html/default.asp)
08:34:19	43914/43914	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:30:59%20GMT	http://www.w3schools.com/html/html_tables.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/html_tables.html	(from http://www.w3schools.com/html/default.asp)
08:34:19	42975/42975	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2006:36:03%20GMT	http://www.w3schools.com/html/html_lists.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/html_lists.html	(from http://www.w3schools.com/html/default.asp)
08:34:19	33609/33609	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:20:53%20GMT	http://www.w3schools.com/html/html_blocks.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/html_blocks.html	(from http://www.w3schools.com/html/default.asp)
08:34:19	34568/34568	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:56:26%20GMT	http://www.w3schools.com/html/html_classes.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/html_classes.html	(from http://www.w3schools.com/html/default.asp)
08:34:19	34126/34126	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:26:00%20GMT	http://www.w3schools.com/html/html_iframe.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/html_iframe.html	(from http://www.w3schools.com/html/default.asp)
08:34:19	34828/34828	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:30:49%20GMT	http://www.w3schools.com/html/html_scripts.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/html_scripts.html	(from http://www.w3schools.com/html/default.asp)
08:34:19	38185/38185	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2008:00:33%20GMT	http://www.w3schools.com/html/html_head.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/html_head.html	(from http://www.w3schools.com/html/default.asp)
08:34:19	37402/37402	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:48:33%20GMT	http://www.w3schools.com/html/html_layout.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/html_layout.html	(from http://www.w3schools.com/html/default.asp)
08:34:19	0/-1	---M--	302	error ('')			http://www.w3schools.com/forum/default.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/forum/default.e.delayed	(from http://www.w3schools.com/css/default.asp)
08:34:19	36959/36959	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2008:19:01%20GMT	http://www.w3schools.com/html/html_responsive.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/html_responsive.html	(from http://www.w3schools.com/html/default.asp)
08:34:19	36095/36095	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:09:00%20GMT	http://www.w3schools.com/html/html_entities.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/html_entities.html	(from http://www.w3schools.com/html/default.asp)
08:34:19	35353/35353	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:05:52%20GMT	http://www.w3schools.com/html/html_symbols.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/html_symbols.html	(from http://www.w3schools.com/html/default.asp)
08:34:19	59033/59033	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:32:42%20GMT	http://www.w3schools.com/html/html_charset.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/html_charset.html	(from http://www.w3schools.com/html/default.asp)
08:34:19	0/-1	---M--	302	error ('')			http://www.w3schools.com/forum/default.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/forum/default.10.delayed	(from http://www.w3schools.com/css/default.asp)
08:34:19	35051/35051	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:36:59%20GMT	http://www.w3schools.com/html/html_urlencode.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/html_urlencode.html	(from http://www.w3schools.com/html/default.asp)
08:34:19	37970/37970	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:57:29%20GMT	http://www.w3schools.com/html/html_xhtml.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/html_xhtml.html	(from http://www.w3schools.com/html/default.asp)
08:34:19	41804/41804	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2006:55:45%20GMT	http://www.w3schools.com/html/html_forms.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/html_forms.html	(from http://www.w3schools.com/html/default.asp)
08:34:19	41786/41786	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:15:09%20GMT	http://www.w3schools.com/html/html_form_elements.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/html_form_elements.html	(from http://www.w3schools.com/html/default.asp)
08:34:19	58689/58689	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:43:51%20GMT	http://www.w3schools.com/html/html_form_input_types.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/html_form_input_types.html	(from http://www.w3schools.com/html/default.asp)
08:34:19	61869/61869	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:10:09%20GMT	http://www.w3schools.com/html/html_form_attributes.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/html_form_attributes.html	(from http://www.w3schools.com/html/default.asp)
08:34:19	36333/36333	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:56:18%20GMT	http://www.w3schools.com/html/html5_intro.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/html5_intro.html	(from http://www.w3schools.com/html/default.asp)
08:34:19	35912/35912	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:55:18%20GMT	http://www.w3schools.com/html/html5_browsers.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/html5_browsers.html	(from http://www.w3schools.com/html/default.asp)
08:34:19	36844/36844	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:52:22%20GMT	http://www.w3schools.com/html/html5_new_elements.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/html5_new_elements.html	(from http://www.w3schools.com/html/default.asp)
08:34:19	42464/42464	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:18:47%20GMT	http://www.w3schools.com/html/html5_semantic_elements.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/html5_semantic_elements.html	(from http://www.w3schools.com/html/default.asp)
08:34:19	44544/44544	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:57:20%20GMT	http://www.w3schools.com/html/html5_migration.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/html5_migration.html	(from http://www.w3schools.com/html/default.asp)
08:34:19	46948/46948	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:43:38%20GMT	http://www.w3schools.com/html/html5_syntax.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/html5_syntax.html	(from http://www.w3schools.com/html/default.asp)
08:34:19	0/-1	---M--	302	error ('')			http://www.w3schools.com/forum/default.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/forum/default.11.delayed	(from http://www.w3schools.com/w3css/default.asp)
08:34:19	40867/40867	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:43:05%20GMT	http://www.w3schools.com/html/html5_canvas.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/html5_canvas.html	(from http://www.w3schools.com/html/default.asp)
08:34:19	37849/37849	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:49:06%20GMT	http://www.w3schools.com/html/html5_svg.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/html5_svg.html	(from http://www.w3schools.com/html/default.asp)
08:34:19	34257/34257	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:17:16%20GMT	http://www.w3schools.com/html/html_googlemaps.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/html_googlemaps.html	(from http://www.w3schools.com/html/default.asp)
08:34:19	36528/36528	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2006:39:29%20GMT	http://www.w3schools.com/html/html_media.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/html_media.html	(from http://www.w3schools.com/html/default.asp)
08:34:19	0/-1	---M--	302	error ('')			http://www.w3schools.com/forum/default.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/forum/default.15.delayed	(from http://www.w3schools.com/w3css/default.asp)
08:34:19	38675/38675	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:41:55%20GMT	http://www.w3schools.com/html/html5_video.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/html5_video.html	(from http://www.w3schools.com/html/default.asp)
08:34:19	34684/34684	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2008:00:45%20GMT	http://www.w3schools.com/html/html5_audio.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/html5_audio.html	(from http://www.w3schools.com/html/default.asp)
08:34:19	34092/34092	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:02:15%20GMT	http://www.w3schools.com/html/html_object.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/html_object.html	(from http://www.w3schools.com/html/default.asp)
08:34:19	35280/35280	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:35:32%20GMT	http://www.w3schools.com/html/html_youtube.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/html_youtube.html	(from http://www.w3schools.com/html/default.asp)
08:34:19	41266/41266	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:12:15%20GMT	http://www.w3schools.com/html/html5_geolocation.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/html5_geolocation.html	(from http://www.w3schools.com/html/default.asp)
08:34:19	36730/36730	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:18:11%20GMT	http://www.w3schools.com/html/html5_draganddrop.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/html5_draganddrop.html	(from http://www.w3schools.com/html/default.asp)
08:34:19	36058/36058	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2008:14:14%20GMT	http://www.w3schools.com/html/html5_webstorage.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/html5_webstorage.html	(from http://www.w3schools.com/html/default.asp)
08:34:19	36855/36855	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:20:40%20GMT	http://www.w3schools.com/html/html5_app_cache.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/html5_app_cache.html	(from http://www.w3schools.com/html/default.asp)
08:34:19	37757/37757	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2006:36:05%20GMT	http://www.w3schools.com/html/html5_webworkers.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/html5_webworkers.html	(from http://www.w3schools.com/html/default.asp)
08:34:19	35114/35114	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2006:30:33%20GMT	http://www.w3schools.com/html/html5_serversentevents.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/html5_serversentevents.html	(from http://www.w3schools.com/html/default.asp)
08:34:19	32441/32441	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2006:39:14%20GMT	http://www.w3schools.com/html/html_quiz.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/html_quiz.html	(from http://www.w3schools.com/html/default.asp)
08:34:19	32008/32008	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:16:47%20GMT	http://www.w3schools.com/html/html_exam.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/html_exam.html	(from http://www.w3schools.com/html/default.asp)
08:34:19	0/-1	---M--	302	error ('')			http://www.w3schools.com/forum/default.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/forum/default.16.delayed	(from http://www.w3schools.com/colors/default.asp)
08:34:19	35792/35792	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:31:41%20GMT	http://www.w3schools.com/html/html_summary.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/html_summary.html	(from http://www.w3schools.com/html/default.asp)
08:34:19	36321/36321	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2006:38:50%20GMT	http://www.w3schools.com/tags/ref_standardattributes.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/tags/ref_standardattributes.html	(from http://www.w3schools.com/html/default.asp)
08:34:19	93782/93782	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:16:10%20GMT	http://www.w3schools.com/tags/ref_colornames.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/tags/ref_colornames.html	(from http://www.w3schools.com/html/default.asp)
08:34:19	42150/42150	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:41:18%20GMT	http://www.w3schools.com/tags/ref_av_dom.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/tags/ref_av_dom.html	(from http://www.w3schools.com/html/default.asp)
08:34:19	0/-1	---M--	302	error ('')			http://www.w3schools.com/forum/default.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/forum/default.1c.delayed	(from http://www.w3schools.com/colors/default.asp)
08:34:19	54309/54309	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2006:44:10%20GMT	http://www.w3schools.com/tags/ref_html_dtd.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/tags/ref_html_dtd.html	(from http://www.w3schools.com/html/default.asp)
08:34:19	59022/59022	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:09:11%20GMT	http://www.w3schools.com/tags/ref_charactersets.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/tags/ref_charactersets.html	(from http://www.w3schools.com/html/default.asp)
08:34:19	57527/57527	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:19:04%20GMT	http://www.w3schools.com/tags/ref_urlencode.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/tags/ref_urlencode.html	(from http://www.w3schools.com/html/default.asp)
08:34:19	41959/41959	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:06:32%20GMT	http://www.w3schools.com/tags/ref_language_codes.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/tags/ref_language_codes.html	(from http://www.w3schools.com/html/default.asp)
08:34:19	40754/40754	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2006:39:42%20GMT	http://www.w3schools.com/tags/ref_httpmessages.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/tags/ref_httpmessages.html	(from http://www.w3schools.com/html/default.asp)
08:34:19	38242/38242	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:05:20%20GMT	http://www.w3schools.com/tags/ref_httpmethods.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/tags/ref_httpmethods.html	(from http://www.w3schools.com/html/default.asp)
08:34:19	38085/38085	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2006:52:14%20GMT	http://www.w3schools.com/tags/ref_pxtoemconversion.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/tags/ref_pxtoemconversion.html	(from http://www.w3schools.com/html/default.asp)
08:34:19	46917/46917	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2006:48:13%20GMT	http://www.w3schools.com/tags/ref_keyboardshortcuts.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/tags/ref_keyboardshortcuts.html	(from http://www.w3schools.com/html/default.asp)
08:34:19	0/-1	---M--	302	error ('')			http://www.w3schools.com/forum/default.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/forum/default.1e.delayed	(from http://www.w3schools.com/bootstrap/default.asp)
08:34:19	76352/76352	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2008:19:20%20GMT	http://www.w3schools.com/html/exercise.asp?filename=exercise_attributes1	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/exercise8ec8.html	(from http://www.w3schools.com/html/default.asp)
08:34:19	2561/2561	------	200	untouched ('')	image/gif	etag:%22959d4114cbacf1:0%22	http://www.w3schools.com/images/w3cert.gif	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/images/w3cert.gif	(from http://www.w3schools.com/html/default.asp)
08:34:19	3235/3235	------	200	untouched ('')	image/gif	etag:%2296ad478671ecf1:0%22	http://www.w3schools.com/images/colorpicker.gif	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/images/colorpicker.gif	(from http://www.w3schools.com/html/default.asp)
08:34:19	31241/31241	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:58:38%20GMT	http://www.w3schools.com/howto/howto_css_cards.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/howto/howto_css_cards.html	(from http://www.w3schools.com/html/default.asp)
08:34:19	31529/31529	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:24:51%20GMT	http://www.w3schools.com/howto/howto_google_maps.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/howto/howto_google_maps.html	(from http://www.w3schools.com/html/default.asp)
08:34:19	30942/30942	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2006:41:18%20GMT	http://www.w3schools.com/howto/howto_css_animate_buttons.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/howto/howto_css_animate_buttons.html	(from http://www.w3schools.com/html/default.asp)
08:34:20	38790/38790	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2006:56:33%20GMT	http://www.w3schools.com/howto/howto_css_modals.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/howto/howto_css_modals.html	(from http://www.w3schools.com/html/default.asp)
08:34:20	38283/38283	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:42:34%20GMT	http://www.w3schools.com/howto/howto_css_modal_images.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/howto/howto_css_modal_images.html	(from http://www.w3schools.com/html/default.asp)
